transaction_id,user_id,plan_type,subscription_amount,payment_mode,payment_status,renewal_status,transaction_timestamp
SUB00001146,USER002145,Sports,403.82,Card,Pending,Cancelled,2025-12-01 16:06:01
SUB00001147,USER002031,Basic,239.02,UPI,Success,Active,2026-06-08 16:31:30
SUB00001148,USER001602,Premium,832.99,Wallet,Success,Cancelled,2026-06-18 11:51:25
SUB00001149,USER000256,Family,1457.16,Wallet,Success,Active,2026-05-19 00:07:01
SUB00001150,USER002914,Basic,238.65,Card,Success,Active,2025-01-05 18:40:27
SUB00001151,USER002879,Basic,334.91,Wallet,Success,Expired,2025-11-14 12:18:37
SUB00001152,USER000924,Premium,912.76,Card,Success,Cancelled,2024-09-10 18:18:07
SUB00001153,USER001745,Basic,353.84,NetBanking,Failed,Expired,2026-02-06 15:57:35
SUB00001154,USER000271,Basic,340.10,Card,Success,Cancelled,2025-02-16 15:26:56
SUB00001155,USER001627,Basic,388.21,NetBanking,Success,Active,2023-03-08 11:41:50
SUB00001156,USER000140,Family,808.66,UPI,Success,Expired,2025-04-21 18:39:13
SUB00001157,USER001284,Premium,917.87,NetBanking,Success,Expired,2023-06-21 07:00:19
SUB00001158,USER002020,Sports,669.18,UPI,Success,Active,2026-04-28 03:43:41
SUB00001159,USER001166,Sports,489.11,Card,Success,Expired,2024-12-18 05:50:41
SUB00001160,USER001642,Sports,361.71,Wallet,Failed,Expired,2023-02-02 22:22:57
SUB00001161,USER001094,Premium,996.06,Card,Success,Active,2023-03-07 02:44:30
SUB00001162,USER000489,Sports,416.15,UPI,Pending,Cancelled,2023-09-16 07:56:12
SUB00001163,USER000709,Family,1362.54,NetBanking,Success,Active,2024-07-26 11:36:06
SUB00001164,USER001246,Premium,842.68,Card,Success,Active,2025-06-29 01:46:52
SUB00001165,USER000128,Premium,784.15,Wallet,Success,Expired,2025-08-28 09:22:02
SUB00001166,USER000751,Basic,289.68,Wallet,Success,Active,2025-05-27 20:51:31
SUB00001167,USER002373,Sports,453.72,UPI,Pending,Cancelled,2026-06-20 20:36:22
SUB00001168,USER001003,Sports,693.28,UPI,Pending,Cancelled,2026-03-13 08:17:01
SUB00001169,USER001087,Sports,345.70,Wallet,Success,Active,2024-07-05 06:45:56
SUB00001170,USER000310,Sports,574.73,Wallet,Success,Cancelled,2024-04-11 08:35:06
SUB00001171,USER002720,Basic,252.60,UPI,Pending,Active,2025-10-29 00:06:56
SUB00001172,USER001451,Basic,353.10,UPI,Failed,Active,2025-08-18 17:31:54
SUB00001173,USER000473,Sports,393.98,Wallet,Success,Cancelled,2025-07-18 18:49:58
SUB00001174,USER002100,Family,1188.48,UPI,Failed,Expired,2023-11-03 10:50:56
SUB00001175,USER001996,Sports,447.28,Wallet,Success,Active,2025-12-20 15:00:42
SUB00001176,USER001178,Sports,326.64,NetBanking,Pending,Cancelled,2023-07-16 04:14:28
SUB00001177,USER002336,Family,856.24,NetBanking,Success,Cancelled,2023-03-31 00:41:10
SUB00001178,USER002153,Basic,273.02,UPI,Success,Cancelled,2023-04-18 23:08:23
SUB00001179,USER000073,Family,912.95,Wallet,Success,Expired,2025-06-02 07:34:24
SUB00001180,USER000152,Basic,360.99,Card,Success,Active,2024-06-04 13:05:50
SUB00001181,USER001729,Premium,777.36,UPI,Success,Active,2025-01-15 15:43:29
SUB00001182,USER001877,Basic,394.00,UPI,Pending,Active,2023-06-28 13:10:45
SUB00001183,USER000183,Sports,674.13,Wallet,Success,Expired,2026-02-17 23:39:35
SUB00001184,USER002430,Family,1047.15,Wallet,Success,Expired,2023-05-05 01:57:58
SUB00001185,USER001196,Premium,593.57,NetBanking,Success,Active,2024-01-28 11:07:01
SUB00001186,USER001731,Family,1259.38,Card,Pending,Expired,2025-01-11 14:01:58
SUB00001187,USER002485,Family,1151.45,NetBanking,Failed,Active,2023-04-20 12:16:01
SUB00001188,USER001293,Family,1347.27,NetBanking,Success,Expired,2025-01-12 11:48:08
SUB00001189,USER000001,Basic,350.96,Card,Success,Expired,2023-08-19 22:33:31
SUB00001190,USER000096,Basic,305.57,Card,Success,Active,2026-05-26 15:56:46
SUB00001191,USER002955,Sports,613.28,Wallet,Success,Active,2025-01-28 05:17:06
SUB00001192,USER000631,Basic,394.09,NetBanking,Success,Expired,2024-07-21 10:04:32
SUB00001193,USER002877,Family,1100.42,Wallet,Success,Cancelled,2024-09-13 10:27:10
SUB00001194,USER002323,Family,936.96,Card,Success,Cancelled,2024-01-06 18:25:09
SUB00001195,USER002758,Sports,353.90,UPI,Success,Active,2025-02-08 00:23:31
SUB00001196,USER000777,Family,1282.08,Wallet,Pending,Active,2026-04-18 02:18:55
SUB00001197,USER000827,Family,801.93,Card,Success,Cancelled,2023-08-08 19:03:23
SUB00001198,USER000730,Family,1095.73,Wallet,Success,Active,2023-01-30 05:19:10
SUB00001199,USER000709,Family,1121.36,NetBanking,Success,Active,2023-05-12 05:35:48
SUB00001200,USER000843,Basic,365.14,Card,Success,Cancelled,2023-04-30 23:23:19
SUB00001201,USER001298,Basic,273.44,Wallet,Failed,Active,2025-02-04 21:32:42
SUB00001202,USER002672,Sports,471.38,Card,Pending,Active,2023-06-24 15:33:20
SUB00001203,USER002051,Sports,671.48,Wallet,Success,Active,2024-11-05 04:20:18
SUB00001204,USER001740,Family,1191.72,Card,Success,Expired,2025-01-26 11:33:54
SUB00001205,USER000136,Premium,666.60,NetBanking,Success,Cancelled,2023-02-15 20:14:16
SUB00001206,USER001432,Premium,547.32,UPI,Success,Cancelled,2023-02-18 21:16:39
SUB00001207,USER002999,Family,820.95,Wallet,Pending,Expired,2024-07-22 16:58:54
SUB00001208,USER000196,Sports,435.34,Card,Failed,Active,2024-06-25 19:00:04
SUB00001209,USER002663,Basic,342.88,NetBanking,Success,Cancelled,2024-09-28 21:10:45
SUB00001210,USER000028,Basic,300.10,Wallet,Success,Active,2024-08-09 15:16:26
SUB00001211,USER001922,Premium,695.74,Card,Pending,Expired,2023-10-16 11:38:08
SUB00001212,USER002905,Premium,909.90,Card,Success,Active,2024-10-28 01:34:49
SUB00001213,USER001949,Basic,334.96,Wallet,Success,Active,2023-02-14 13:38:48
SUB00001214,USER000524,Basic,256.23,Wallet,Success,Cancelled,2025-04-29 02:54:47
SUB00001215,USER001014,Family,1128.98,Card,Success,Cancelled,2023-07-27 10:16:14
SUB00001216,USER002047,Basic,323.42,Wallet,Success,Active,2025-09-21 01:58:07
SUB00001217,USER002429,Family,1440.29,UPI,Success,Cancelled,2023-05-13 00:36:36
SUB00001218,USER002338,Basic,249.93,Wallet,Pending,Active,2026-04-25 23:02:01
SUB00001219,USER001920,Basic,265.49,NetBanking,Success,Active,2023-08-12 19:12:34
SUB00001220,USER000470,Sports,457.55,NetBanking,Pending,Active,2025-01-16 09:27:25
SUB00001221,USER001964,Sports,433.05,Wallet,Pending,Cancelled,2023-09-28 21:51:28
SUB00001222,USER000235,Family,1261.84,Card,Success,Cancelled,2026-01-31 09:08:13
SUB00001223,USER001019,Family,1148.77,UPI,Pending,Active,2023-09-06 06:59:41
SUB00001224,USER002278,Family,1294.29,NetBanking,Success,Cancelled,2024-05-27 18:39:51
SUB00001225,USER001841,Basic,290.18,Card,Success,Expired,2025-03-28 13:36:34
SUB00001226,USER000367,Basic,265.60,NetBanking,Success,Expired,2023-09-12 10:32:50
SUB00001227,USER001186,Basic,216.02,Card,Success,Expired,2025-11-17 02:18:53
SUB00001228,USER001850,Sports,537.53,UPI,Pending,Cancelled,2025-02-04 11:40:28
SUB00001229,USER002118,Sports,523.30,Wallet,Success,Active,2026-06-27 11:22:09
SUB00001230,USER001765,Family,1356.00,UPI,Success,Active,2023-08-11 10:36:27
SUB00001231,USER000063,Sports,453.76,Card,Failed,Expired,2025-12-09 05:18:58
SUB00001232,USER002555,Family,1492.53,Card,Success,Cancelled,2025-07-31 07:54:31
SUB00001233,USER000886,Family,1171.61,NetBanking,Success,Cancelled,2025-03-08 11:22:47
SUB00001234,USER000196,Sports,546.73,Card,Success,Active,2024-07-06 23:38:58
SUB00001235,USER001318,Basic,365.84,Wallet,Success,Cancelled,2025-10-20 13:53:52
SUB00001236,USER000522,Basic,352.78,Card,Failed,Active,2026-06-21 06:55:21
SUB00001237,USER001926,Family,1300.13,NetBanking,Success,Active,2024-03-27 02:44:30
SUB00001238,USER002379,Premium,959.60,Card,Success,Cancelled,2023-03-19 22:33:04
SUB00001239,USER000224,Sports,688.95,Wallet,Pending,Expired,2025-04-16 22:02:21
SUB00001240,USER000130,Family,1017.42,Card,Pending,Active,2025-12-29 18:07:20
SUB00001241,USER000106,Premium,935.81,UPI,Success,Expired,2023-06-10 06:12:31
SUB00001242,USER002039,Sports,415.24,UPI,Success,Active,2024-03-23 13:42:12
SUB00001243,USER002150,Sports,656.39,Wallet,Success,Expired,2024-07-29 09:50:28
SUB00001244,USER001474,Family,1260.16,Card,Failed,Cancelled,2026-03-03 05:42:58
SUB00001245,USER002569,Premium,536.41,UPI,Pending,Expired,2023-10-29 01:36:28
SUB00001246,USER001611,Basic,321.82,UPI,Pending,Active,2023-09-05 16:52:39
SUB00001247,USER002549,Basic,324.67,NetBanking,Success,Cancelled,2026-03-18 11:10:21
SUB00001248,USER002155,Premium,614.84,UPI,Failed,Expired,2024-04-02 01:23:38
SUB00001249,USER001414,Basic,276.17,UPI,Failed,Active,2024-11-04 09:07:41
SUB00001250,USER000986,Premium,572.27,Wallet,Success,Expired,2024-10-01 18:40:49
SUB00001251,USER002697,Basic,394.80,UPI,Failed,Active,2023-10-30 07:34:44
SUB00001252,USER001764,Sports,545.21,Card,Success,Active,2024-06-28 19:21:54
SUB00001253,USER002456,Premium,683.53,Card,Pending,Cancelled,2024-05-19 05:55:39
SUB00001254,USER000534,Basic,289.84,UPI,Success,Cancelled,2023-11-18 04:19:35
SUB00001255,USER002690,Sports,475.60,NetBanking,Failed,Active,2026-02-20 04:29:33
SUB00001256,USER000246,Premium,514.94,Card,Success,Expired,2023-01-01 06:17:56
SUB00001257,USER002976,Sports,477.17,UPI,Success,Cancelled,2024-05-29 18:21:12
SUB00001258,USER001597,Family,1496.06,Card,Success,Expired,2023-12-09 16:39:56
SUB00001259,USER002990,Sports,360.97,Wallet,Success,Cancelled,2023-01-23 04:57:22
SUB00001260,USER000156,Basic,304.28,UPI,Failed,Expired,2023-07-03 11:13:40
SUB00001261,USER001750,Sports,577.73,Card,Success,Active,2024-08-01 16:45:59
SUB00001262,USER001265,Family,1470.20,NetBanking,Failed,Expired,2026-05-09 15:09:17
SUB00001263,USER002071,Sports,475.69,Wallet,Success,Cancelled,2024-10-24 23:05:52
SUB00001264,USER002367,Basic,319.89,Wallet,Success,Cancelled,2023-05-08 18:08:53
SUB00001265,USER000568,Basic,277.28,NetBanking,Failed,Cancelled,2025-04-24 09:04:27
SUB00001266,USER001372,Sports,667.21,UPI,Success,Expired,2024-11-14 05:51:29
SUB00001267,USER000907,Sports,557.17,Wallet,Failed,Cancelled,2025-06-27 22:23:43
SUB00001268,USER001078,Premium,843.39,Wallet,Success,Cancelled,2026-01-08 03:50:36
SUB00001269,USER001242,Sports,557.96,NetBanking,Pending,Active,2023-10-15 05:27:18
SUB00001270,USER000303,Sports,489.76,NetBanking,Success,Cancelled,2023-03-31 23:25:41
SUB00001271,USER000924,Sports,549.19,UPI,Success,Expired,2024-07-23 15:46:03
SUB00001272,USER001368,Basic,234.15,NetBanking,Success,Expired,2025-03-08 23:36:02
SUB00001273,USER000776,Sports,453.70,UPI,Success,Active,2023-04-06 01:17:54
SUB00001274,USER000420,Premium,883.00,Wallet,Success,Active,2023-10-19 11:18:07
SUB00001275,USER000166,Basic,360.77,UPI,Pending,Expired,2024-01-03 10:18:00
SUB00001276,USER001190,Sports,318.07,UPI,Failed,Expired,2024-05-21 21:43:42
SUB00001277,USER000091,Sports,640.66,UPI,Success,Cancelled,2026-01-21 05:25:29
SUB00001278,USER000999,Premium,902.25,UPI,Pending,Cancelled,2024-06-04 11:26:06
SUB00001279,USER002266,Sports,628.69,Card,Success,Cancelled,2024-01-06 06:02:33
SUB00001280,USER000483,Basic,290.66,Wallet,Success,Cancelled,2023-12-14 18:14:45
SUB00001281,USER001684,Basic,255.85,NetBanking,Success,Expired,2023-12-01 18:10:19
SUB00001282,USER001278,Sports,400.21,Card,Success,Expired,2023-02-11 10:40:26
SUB00001283,USER001221,Premium,933.10,NetBanking,Success,Active,2024-01-16 12:02:26
SUB00001284,USER002347,Premium,663.57,UPI,Success,Cancelled,2025-09-27 14:17:28
SUB00001285,USER000002,Sports,521.66,Wallet,Success,Expired,2024-05-14 23:57:20
SUB00001286,USER002095,Premium,899.95,Wallet,Success,Cancelled,2023-11-02 15:29:53
SUB00001287,USER001450,Sports,503.21,NetBanking,Success,Cancelled,2025-11-21 18:25:30
SUB00001288,USER002633,Basic,381.85,Wallet,Success,Active,2026-01-04 17:03:58
SUB00001289,USER001777,Premium,885.49,Card,Success,Active,2024-08-20 05:05:30
SUB00001290,USER001711,Basic,360.69,UPI,Success,Active,2023-01-29 14:56:10
SUB00001291,USER001843,Premium,568.45,Wallet,Success,Expired,2025-04-09 07:25:14
SUB00001292,USER002338,Basic,216.28,UPI,Success,Expired,2025-11-25 00:06:00
SUB00001293,USER001199,Basic,395.46,Card,Failed,Expired,2023-05-28 21:27:11
SUB00001294,USER002455,Premium,613.33,NetBanking,Pending,Active,2025-11-12 01:50:31
SUB00001295,USER000229,Premium,593.67,UPI,Success,Expired,2025-09-03 22:47:43
SUB00001296,USER001305,Basic,285.35,Card,Success,Active,2024-07-26 11:18:47
SUB00001297,USER000131,Premium,712.35,Card,Success,Expired,2023-05-19 14:55:46
SUB00001298,USER001201,Premium,876.55,NetBanking,Success,Active,2023-05-27 19:22:53
SUB00001299,USER002611,Family,1243.96,UPI,Success,Cancelled,2024-07-17 00:05:23
SUB00001300,USER000104,Sports,389.28,Wallet,Pending,Active,2025-09-29 08:52:54
SUB00001301,USER000086,Premium,553.63,Wallet,Success,Expired,2025-05-17 04:05:58
SUB00001302,USER001018,Family,1030.37,NetBanking,Success,Cancelled,2026-05-28 22:21:20
SUB00001303,USER002442,Sports,661.39,Wallet,Success,Active,2025-08-06 12:29:00
SUB00001304,USER002099,Premium,699.30,Wallet,Success,Active,2023-10-23 14:10:32
SUB00001305,USER002984,Sports,541.64,UPI,Pending,Cancelled,2023-05-30 07:16:36
SUB00001306,USER002541,Sports,533.64,NetBanking,Pending,Active,2024-05-21 11:40:45
SUB00001307,USER001929,Family,987.46,Card,Success,Cancelled,2025-06-14 18:14:38
SUB00001308,USER001616,Family,989.05,UPI,Success,Active,2023-01-16 22:20:14
SUB00001309,USER000350,Basic,378.99,Wallet,Success,Expired,2026-06-03 23:09:32
SUB00001310,USER000738,Premium,575.26,NetBanking,Success,Active,2025-02-04 06:05:39
SUB00001311,USER001904,Family,937.98,Card,Success,Expired,2023-09-15 03:34:19
SUB00001312,USER002583,Basic,224.79,NetBanking,Success,Active,2025-12-25 05:14:01
SUB00001313,USER001594,Premium,625.04,Card,Success,Active,2023-11-11 14:14:49
SUB00001314,USER001817,Sports,679.16,UPI,Success,Cancelled,2025-08-21 08:08:03
SUB00001315,USER001913,Sports,363.11,Wallet,Success,Expired,2024-05-13 12:54:59
SUB00001316,USER001741,Sports,635.24,NetBanking,Success,Cancelled,2024-04-24 03:30:22
SUB00001317,USER001203,Premium,506.14,NetBanking,Success,Active,2026-04-17 09:27:58
SUB00001318,USER001862,Basic,320.38,Card,Pending,Cancelled,2024-04-22 13:05:21
SUB00001319,USER002661,Sports,589.25,NetBanking,Success,Active,2024-09-14 19:14:48
SUB00001320,USER002916,Basic,246.75,Card,Success,Expired,2025-08-20 02:05:35
SUB00001321,USER002890,Family,1264.53,Wallet,Failed,Cancelled,2024-06-16 03:59:26
SUB00001322,USER001044,Basic,308.16,Wallet,Success,Cancelled,2025-11-15 09:45:23
SUB00001323,USER000869,Basic,229.74,Card,Success,Expired,2023-01-11 02:39:52
SUB00001324,USER001189,Basic,372.83,Wallet,Success,Active,2026-04-06 13:26:14
SUB00001325,USER001589,Family,1117.53,UPI,Failed,Expired,2026-06-05 23:13:17
SUB00001326,USER002086,Family,879.97,Wallet,Success,Cancelled,2025-02-21 01:37:11
SUB00001327,USER002760,Sports,307.16,NetBanking,Success,Cancelled,2026-04-03 13:56:42
SUB00001328,USER002381,Family,1253.78,Wallet,Failed,Expired,2023-09-22 03:48:01
SUB00001329,USER001062,Premium,693.42,Card,Failed,Expired,2023-06-10 05:59:51
SUB00001330,USER002818,Family,927.94,UPI,Pending,Expired,2026-01-02 22:36:35
SUB00001331,USER000812,Basic,233.29,Card,Pending,Cancelled,2025-04-28 13:43:41
SUB00001332,USER002461,Family,1289.96,Card,Success,Cancelled,2024-11-18 01:06:27
SUB00001333,USER002924,Sports,487.64,Wallet,Pending,Expired,2026-05-04 12:19:26
SUB00001334,USER000879,Basic,388.49,Wallet,Pending,Cancelled,2025-03-26 10:53:22
SUB00001335,USER001136,Family,1283.78,NetBanking,Failed,Active,2024-06-20 04:17:39
SUB00001336,USER001410,Premium,505.10,NetBanking,Success,Active,2024-01-20 04:07:50
SUB00001337,USER001412,Basic,275.31,Wallet,Success,Expired,2026-03-22 18:56:52
SUB00001338,USER002946,Basic,340.67,UPI,Success,Cancelled,2024-09-02 03:41:45
SUB00001339,USER002213,Family,1190.35,Card,Success,Active,2023-07-16 00:24:44
SUB00001340,USER000033,Premium,756.78,NetBanking,Success,Expired,2023-05-04 10:50:55
SUB00001341,USER002527,Sports,501.18,Wallet,Pending,Cancelled,2024-03-02 03:57:15
SUB00001342,USER002175,Family,1266.50,Wallet,Success,Expired,2023-02-12 02:40:37
SUB00001343,USER002834,Sports,639.03,NetBanking,Failed,Cancelled,2023-06-26 07:33:43
SUB00001344,USER001107,Family,1489.93,Wallet,Success,Active,2026-03-20 05:21:27
SUB00001345,USER002769,Premium,518.52,UPI,Success,Cancelled,2025-09-07 07:23:15
SUB00001346,USER000101,Premium,695.23,UPI,Success,Expired,2024-12-14 01:39:48
SUB00001347,USER001269,Family,1072.46,NetBanking,Success,Active,2025-02-19 21:43:20
SUB00001348,USER002883,Premium,838.62,Wallet,Success,Expired,2023-10-13 16:09:44
SUB00001349,USER001675,Basic,230.50,UPI,Success,Expired,2025-04-29 02:09:07
SUB00001350,USER000780,Sports,372.57,Wallet,Success,Cancelled,2025-05-15 13:28:42
SUB00001351,USER000466,Premium,942.74,Wallet,Pending,Cancelled,2023-11-16 17:03:13
SUB00001352,USER000821,Sports,472.22,UPI,Pending,Expired,2025-06-20 22:20:24
SUB00001353,USER002468,Family,1494.38,NetBanking,Success,Expired,2025-09-10 11:46:47
SUB00001354,USER000850,Premium,619.65,Card,Success,Active,2023-12-13 03:59:03
SUB00001355,USER000072,Family,1047.09,UPI,Success,Cancelled,2024-11-18 01:58:10
SUB00001356,USER002852,Premium,887.05,UPI,Pending,Expired,2025-09-20 05:03:14
SUB00001357,USER001337,Family,829.91,Wallet,Success,Expired,2025-08-14 19:32:23
SUB00001358,USER000949,Sports,543.08,Wallet,Success,Cancelled,2024-04-19 07:59:16
SUB00001359,USER001359,Premium,554.47,NetBanking,Pending,Active,2025-02-01 18:23:47
SUB00001360,USER000992,Premium,691.85,NetBanking,Success,Active,2024-09-19 06:28:53
SUB00001361,USER000382,Sports,642.99,UPI,Pending,Expired,2025-03-07 09:57:03
SUB00001362,USER000967,Premium,814.29,UPI,Success,Expired,2023-03-23 09:50:41
SUB00001363,USER000637,Premium,599.68,Wallet,Success,Cancelled,2026-05-07 11:07:41
SUB00001364,USER002089,Family,1049.33,Wallet,Success,Cancelled,2025-06-11 20:00:48
SUB00001365,USER001642,Family,1291.19,NetBanking,Success,Expired,2023-03-23 13:24:38
SUB00001366,USER000505,Premium,516.20,NetBanking,Success,Active,2023-01-21 21:40:06
SUB00001367,USER002582,Basic,210.09,Wallet,Success,Active,2023-12-30 12:40:31
SUB00001368,USER002753,Premium,514.38,NetBanking,Success,Cancelled,2023-08-21 03:02:05
SUB00001369,USER002865,Family,1497.44,NetBanking,Success,Active,2023-09-18 09:40:58
SUB00001370,USER002560,Premium,808.31,NetBanking,Success,Expired,2025-02-24 01:24:20
SUB00001371,USER002289,Sports,650.53,UPI,Pending,Active,2025-09-18 04:53:33
SUB00001372,USER001314,Family,1159.30,NetBanking,Success,Active,2023-10-11 21:13:05
SUB00001373,USER002085,Premium,819.84,Wallet,Failed,Cancelled,2023-02-08 12:34:21
SUB00001374,USER002240,Sports,643.38,Wallet,Success,Active,2025-02-21 02:09:14
SUB00001375,USER001084,Premium,709.42,Card,Success,Expired,2023-08-07 08:17:53
SUB00001376,USER001651,Premium,716.94,UPI,Success,Active,2026-01-22 05:30:22
SUB00001377,USER001945,Basic,226.70,UPI,Failed,Cancelled,2026-01-31 13:10:06
SUB00001378,USER002532,Premium,753.09,Wallet,Success,Active,2024-10-19 07:28:17
SUB00001379,USER002476,Sports,360.67,Wallet,Success,Expired,2024-11-06 04:03:32
SUB00001380,USER001201,Premium,761.72,Card,Failed,Cancelled,2023-12-19 23:19:38
SUB00001381,USER000952,Sports,620.55,NetBanking,Success,Active,2023-03-06 08:21:33
SUB00001382,USER001076,Family,1449.15,Card,Pending,Expired,2023-01-25 02:01:03
SUB00001383,USER000683,Premium,714.50,NetBanking,Success,Expired,2023-02-06 15:56:59
SUB00001384,USER000122,Basic,273.18,UPI,Success,Active,2023-03-30 02:26:41
SUB00001385,USER001832,Premium,705.24,NetBanking,Success,Active,2025-01-10 03:26:54
SUB00001386,USER000610,Basic,288.38,UPI,Pending,Expired,2024-03-15 14:56:50
SUB00001387,USER000387,Sports,661.54,NetBanking,Success,Cancelled,2024-01-07 02:57:31
SUB00001388,USER000763,Sports,556.65,Wallet,Failed,Active,2024-03-18 09:56:56
SUB00001389,USER001726,Basic,244.57,NetBanking,Success,Expired,2026-06-11 16:25:59
SUB00001390,USER001583,Family,809.64,UPI,Success,Cancelled,2023-04-02 13:34:41
SUB00001391,USER000170,Sports,516.21,Wallet,Success,Cancelled,2025-03-03 12:07:43
SUB00001392,USER001015,Premium,671.77,NetBanking,Failed,Cancelled,2025-10-09 19:27:18
SUB00001393,USER000335,Basic,275.55,UPI,Success,Cancelled,2023-08-14 09:14:07
SUB00001394,USER001274,Family,1408.15,NetBanking,Success,Active,2024-01-08 01:58:45
SUB00001395,USER002386,Basic,366.43,Wallet,Success,Expired,2023-03-31 20:21:14
SUB00001396,USER002944,Family,898.06,NetBanking,Success,Active,2023-09-13 08:28:07
SUB00001397,USER002425,Family,1320.75,Card,Success,Active,2024-04-13 13:00:32
SUB00001398,USER000444,Premium,604.09,Wallet,Success,Active,2023-05-04 15:24:39
